episode_id,layout_id,condition,target_color,target_side_base,target_side_exterior_original,blue_block_side_base,red_block_side_base,chunk_index,phase,start,stop,executed_steps,progress_pregrasp,progress_full,seed,visual_condition,prompt_family,first_prompt,second_prompt,energy_first,energy_second,margin_first_minus_second,cartesian_x,cartesian_y,cartesian_z
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,2,exterior_hflip,side,pick up the left block,pick up the right block,0.2846241295337677,0.29460570216178894,-0.00998157262802124,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.25401929020881653,0.2674653232097626,-0.013446033000946045,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,3,exterior_hflip,side,pick up the left block,pick up the right block,0.2477143108844757,0.25168800354003906,-0.0039736926555633545,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.218230739235878,0.2342863231897354,-0.016055583953857422,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,4,exterior_hflip,side,pick up the left block,pick up the right block,0.21216610074043274,0.21934765577316284,-0.0071815550327301025,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.2775183618068695,0.28846120834350586,-0.010942846536636353,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,5,exterior_hflip,side,pick up the left block,pick up the right block,0.2716204822063446,0.2762017250061035,-0.004581242799758911,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.21447880566120148,0.2251092493534088,-0.010630443692207336,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,6,exterior_hflip,side,pick up the left block,pick up the right block,0.20589575171470642,0.211452454328537,-0.005556702613830566,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.2657283544540405,0.27732905745506287,-0.011600703001022339,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,7,exterior_hflip,side,pick up the left block,pick up the right block,0.2575314939022064,0.2658115029335022,-0.008280009031295776,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.24459673464298248,0.25990015268325806,-0.015303418040275574,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,8,exterior_hflip,side,pick up the left block,pick up the right block,0.23919984698295593,0.2467140555381775,-0.007514208555221558,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,9,exterior_hflip,color,pick up the blue block,pick up the red block,0.2425842136144638,0.25375252962112427,-0.011168316006660461,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,3,pregrasp,48,64,16,0.5517241379310345,0.46715328467153283,9,exterior_hflip,side,pick up the left block,pick up the right block,0.23760420083999634,0.24420805275440216,-0.006603851914405823,0.5210484862327576,-0.01958276890218258,0.31362223625183105
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,0,exterior_hflip,color,pick up the blue block,pick up the red block,0.22130069136619568,0.19554363191127777,0.025757059454917908,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,0,exterior_hflip,side,pick up the left block,pick up the right block,0.2115330547094345,0.19477301836013794,0.01676003634929657,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,1,exterior_hflip,color,pick up the blue block,pick up the red block,0.24847611784934998,0.23280444741249084,0.01567167043685913,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,1,exterior_hflip,side,pick up the left block,pick up the right block,0.24199001491069794,0.22984667122364044,0.012143343687057495,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,2,exterior_hflip,color,pick up the blue block,pick up the red block,0.3596547544002533,0.333821564912796,0.025833189487457275,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,2,exterior_hflip,side,pick up the left block,pick up the right block,0.3502334952354431,0.32577526569366455,0.024458229541778564,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.33546343445777893,0.3157811760902405,0.019682258367538452,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,3,exterior_hflip,side,pick up the left block,pick up the right block,0.32946306467056274,0.2993691563606262,0.030093908309936523,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.14957579970359802,0.12085529416799545,0.02872050553560257,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,4,exterior_hflip,side,pick up the left block,pick up the right block,0.13767743110656738,0.12903369963169098,0.008643731474876404,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.21616458892822266,0.195720374584198,0.020444214344024658,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,5,exterior_hflip,side,pick up the left block,pick up the right block,0.20924411714076996,0.19939222931861877,0.009851887822151184,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.2753966748714447,0.2588180601596832,0.016578614711761475,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,6,exterior_hflip,side,pick up the left block,pick up the right block,0.26401397585868835,0.24741412699222565,0.016599848866462708,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.2330533117055893,0.20471765100955963,0.028335660696029663,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,7,exterior_hflip,side,pick up the left block,pick up the right block,0.22237145900726318,0.21303775906562805,0.009333699941635132,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.20720236003398895,0.16649040579795837,0.04071195423603058,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,8,exterior_hflip,side,pick up the left block,pick up the right block,0.19379061460494995,0.1757817268371582,0.018008887767791748,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,9,exterior_hflip,color,pick up the blue block,pick up the red block,0.2563105821609497,0.2432083636522293,0.013102218508720398,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,4,pregrasp,64,80,16,0.6896551724137931,0.583941605839416,9,exterior_hflip,side,pick up the left block,pick up the right block,0.24935215711593628,0.23825332522392273,0.01109883189201355,0.569607675075531,-0.027412086725234985,0.2638426423072815
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,0,exterior_hflip,color,pick up the blue block,pick up the red block,0.3824017345905304,0.33028149604797363,0.05212023854255676,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,0,exterior_hflip,side,pick up the left block,pick up the right block,0.373069167137146,0.3637922406196594,0.009276926517486572,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,1,exterior_hflip,color,pick up the blue block,pick up the red block,0.30703115463256836,0.27222195267677307,0.03480920195579529,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,1,exterior_hflip,side,pick up the left block,pick up the right block,0.29525241255760193,0.2944975793361664,0.0007548332214355469,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,2,exterior_hflip,color,pick up the blue block,pick up the red block,0.3222203552722931,0.28920263051986694,0.03301772475242615,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,2,exterior_hflip,side,pick up the left block,pick up the right block,0.3088946044445038,0.31275832653045654,-0.003863722085952759,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,3,exterior_hflip,color,pick up the blue block,pick up the red block,0.424553781747818,0.37327146530151367,0.05128231644630432,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,3,exterior_hflip,side,pick up the left block,pick up the right block,0.4162784218788147,0.4103672504425049,0.0059111714363098145,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,4,exterior_hflip,color,pick up the blue block,pick up the red block,0.2827010154724121,0.2414868175983429,0.041214197874069214,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,4,exterior_hflip,side,pick up the left block,pick up the right block,0.2724793553352356,0.277970552444458,-0.005491197109222412,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,5,exterior_hflip,color,pick up the blue block,pick up the red block,0.31263643503189087,0.27710631489753723,0.03553012013435364,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,5,exterior_hflip,side,pick up the left block,pick up the right block,0.3027437627315521,0.2958742678165436,0.006869494915008545,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,6,exterior_hflip,color,pick up the blue block,pick up the red block,0.2739270329475403,0.23551113903522491,0.03841589391231537,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,6,exterior_hflip,side,pick up the left block,pick up the right block,0.26391223073005676,0.2627565860748291,0.0011556446552276611,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,7,exterior_hflip,color,pick up the blue block,pick up the red block,0.31741592288017273,0.2809808552265167,0.036435067653656006,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,7,exterior_hflip,side,pick up the left block,pick up the right block,0.31107619404792786,0.310373991727829,0.000702202320098877,0.6180645823478699,-0.036204639822244644,0.21442626416683197
2026_08_18_00_45_28_073578_L1_right_C0,L1,C0,red,right,left,left,right,5,pregrasp,80,96,16,0.8275862068965517,0.7007299270072993,8,exterior_hflip,color,pick up the blue block,pick up the red block,0.33964404463768005,0.30772221088409424,0.031921833753585815,0.6180645823478699,-0.036204639822244644,0.21442626416683197
